file,year,subject,problem,risk_type,dependency,recommended_action
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,5,THEOREM_DEP,Uniformization,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,6,THEOREM_DEP,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,7,THEOREM_DEP,de Rham,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,8,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,9,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,10,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2020.tex,2020,geometry,1,THEOREM_DEP,"Stokes, de Rham",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2020.tex,2020,geometry,2,THEOREM_DEP,maximum principle,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2020.tex,2020,geometry,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2020.tex,2020,geometry,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2020.tex,2020,geometry,5,STATEMENT_RISK+THEOREM_DEP,counterexample,Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_geometry/geometry_2020.tex,2020,geometry,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2021.tex,2021,geometry,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2021.tex,2021,geometry,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2021.tex,2021,geometry,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2021.tex,2021,geometry,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2021.tex,2021,geometry,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2021.tex,2021,geometry,6,THEOREM_DEP,Jordan-Brouwer,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2022.tex,2022,geometry,1,THEOREM_DEP,"Poincaré, pinch",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2022.tex,2022,geometry,2,THEOREM_DEP,Gauss-Bonnet,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2022.tex,2022,geometry,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2022.tex,2022,geometry,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2022.tex,2022,geometry,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2022.tex,2022,geometry,6,THEOREM_DEP,maximum principle,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2023.tex,2023,geometry,1,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2023.tex,2023,geometry,2,THEOREM_DEP+SOURCE_ALIGN_RISK,Poincare,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2023.tex,2023,geometry,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2023.tex,2023,geometry,4,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2023.tex,2023,geometry,5,THEOREM_DEP+SOURCE_ALIGN_RISK,Stokes,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2023.tex,2023,geometry,6,THEOREM_DEP+SOURCE_ALIGN_RISK,Ricci soliton,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2024.tex,2024,geometry,1,THEOREM_DEP,pinch,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2024.tex,2024,geometry,2,THEOREM_DEP,maximum principle,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2024.tex,2024,geometry,3,THEOREM_DEP,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2024.tex,2024,geometry,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2024.tex,2024,geometry,5,THEOREM_DEP,Smith,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2024.tex,2024,geometry,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2025.tex,2025,geometry,1,STATEMENT_RISK+THEOREM_DEP+SOURCE_ALIGN_RISK,"Gauss-Bonnet, Poincaré, false, individual, source",Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_geometry/geometry_2025.tex,2025,geometry,2,THEOREM_DEP,"Poincaré, de Rham",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2025.tex,2025,geometry,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2025.tex,2025,geometry,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2025.tex,2025,geometry,5,THEOREM_DEP,"Fredholm, Gauss-Bonnet",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2025.tex,2025,geometry,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2026.tex,2026,geometry,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2026.tex,2026,geometry,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2026.tex,2026,geometry,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2026.tex,2026,geometry,4,THEOREM_DEP,"James, Morse",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2026.tex,2026,geometry,5,THEOREM_DEP,Smith,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2026.tex,2026,geometry,6,THEOREM_DEP,index form,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2022.tex,2022,physics,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2022.tex,2022,physics,2,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2022.tex,2022,physics,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2022.tex,2022,physics,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2022.tex,2022,physics,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2022.tex,2022,physics,6,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2023.tex,2023,physics,1,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2023.tex,2023,physics,2,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2023.tex,2023,physics,3,THEOREM_DEP+SOURCE_ALIGN_RISK,"Poincaré, source",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2023.tex,2023,physics,4,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2023.tex,2023,physics,5,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2023.tex,2023,physics,6,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_physics/physics_2024.tex,2024,physics,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2024.tex,2024,physics,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2024.tex,2024,physics,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2024.tex,2024,physics,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2024.tex,2024,physics,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2024.tex,2024,physics,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2025.tex,2025,physics,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2025.tex,2025,physics,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2025.tex,2025,physics,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2025.tex,2025,physics,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2025.tex,2025,physics,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2025.tex,2025,physics,6,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2026.tex,2026,physics,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2026.tex,2026,physics,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2026.tex,2026,physics,3,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_physics/physics_2026.tex,2026,physics,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2026.tex,2026,physics,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_physics/physics_2026.tex,2026,physics,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2010.tex,2010,probability,1,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,3,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,4,THEOREM_DEP,Delta method,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2010.tex,2010,probability,6,THEOREM_DEP,"Frobenius, spectral theorem",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,7,THEOREM_DEP,"PDF, order statistics",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,8,THEOREM_DEP,"CLT, central limit",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,9,THEOREM_DEP,minimax,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,10,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2010.tex,2010,probability,11,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2010.tex,2010,probability,12,STATEMENT_RISK+THEOREM_DEP+SOURCE_ALIGN_RISK,"counterexample, individual",Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_probability/probability_2011.tex,2011,probability,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2011.tex,2011,probability,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2011.tex,2011,probability,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2011.tex,2011,probability,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2011.tex,2011,probability,5,THEOREM_DEP,"central limit, complete sufficient, sufficient statistic",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2011.tex,2011,probability,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2011.tex,2011,probability,7,THEOREM_DEP+SOURCE_ALIGN_RISK,"PDF, individual",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2011.tex,2011,probability,8,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2011.tex,2011,probability,9,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2011.tex,2011,probability,10,THEOREM_DEP,"Delta method, complete sufficient, sufficient statistic",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2012.tex,2012,probability,1,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2012.tex,2012,probability,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2012.tex,2012,probability,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2012.tex,2012,probability,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2012.tex,2012,probability,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2012.tex,2012,probability,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2012.tex,2012,probability,7,THEOREM_DEP,Borel-Cantelli,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2012.tex,2012,probability,8,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2012.tex,2012,probability,9,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2013.tex,2013,probability,1,THEOREM_DEP+SOURCE_ALIGN_RISK,Borel-Cantelli,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,2,THEOREM_DEP+SOURCE_ALIGN_RISK,PDF,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,3,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,4,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,5,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2013.tex,2013,probability,6,THEOREM_DEP+SOURCE_ALIGN_RISK,"complete sufficient, order statistics, sufficient statistic",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,7,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,8,THEOREM_DEP+SOURCE_ALIGN_RISK,Borel-Cantelli,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,9,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2013.tex,2013,probability,10,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2013.tex,2013,probability,11,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2013.tex,2013,probability,12,STATEMENT_RISK+THEOREM_DEP+SOURCE_ALIGN_RISK,"counterexample, false",Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_probability/probability_2014.tex,2014,probability,1,THEOREM_DEP,PDF,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,4,THEOREM_DEP,order statistics,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,6,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,7,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,8,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,9,THEOREM_DEP,"CLT, Delta method, central limit",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2014.tex,2014,probability,10,THEOREM_DEP+SOURCE_ALIGN_RISK,"central limit, individual, order statistics",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2015.tex,2015,probability,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2015.tex,2015,probability,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2015.tex,2015,probability,3,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2015.tex,2015,probability,4,THEOREM_DEP,order statistics,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2015.tex,2015,probability,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2015.tex,2015,probability,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2015.tex,2015,probability,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2015.tex,2015,probability,8,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2015.tex,2015,probability,9,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2015.tex,2015,probability,10,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2016.tex,2016,probability,1,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2016.tex,2016,probability,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2016.tex,2016,probability,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2016.tex,2016,probability,4,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2016.tex,2016,probability,5,THEOREM_DEP+SOURCE_ALIGN_RISK,Borel-Cantelli,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2016.tex,2016,probability,6,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2016.tex,2016,probability,7,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2016.tex,2016,probability,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2016.tex,2016,probability,9,STATEMENT_RISK+THEOREM_DEP+SOURCE_ALIGN_RISK,"Borel-Cantelli, counterexample, false",Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_probability/probability_2016.tex,2016,probability,10,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2017.tex,2017,probability,1,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2017.tex,2017,probability,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2017.tex,2017,probability,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2017.tex,2017,probability,4,THEOREM_DEP+SOURCE_ALIGN_RISK,"PDF, individual",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2017.tex,2017,probability,5,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2017.tex,2017,probability,6,THEOREM_DEP+SOURCE_ALIGN_RISK,central limit,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2017.tex,2017,probability,7,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2017.tex,2017,probability,8,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2017.tex,2017,probability,9,THEOREM_DEP+SOURCE_ALIGN_RISK,"Borel-Cantelli, central limit, individual",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2017.tex,2017,probability,10,THEOREM_DEP+SOURCE_ALIGN_RISK,"CLT, Delta method, central limit, sufficient statistic",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2018.tex,2018,probability,1,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2018.tex,2018,probability,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2018.tex,2018,probability,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2018.tex,2018,probability,4,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2018.tex,2018,probability,5,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2018.tex,2018,probability,6,THEOREM_DEP+SOURCE_ALIGN_RISK,"PDF, central limit, order statistics",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2018.tex,2018,probability,7,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2018.tex,2018,probability,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2018.tex,2018,probability,9,THEOREM_DEP+SOURCE_ALIGN_RISK,PDF,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2018.tex,2018,probability,10,THEOREM_DEP+SOURCE_ALIGN_RISK,"James, James-Stein, individual",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2019.tex,2019,probability,1,THEOREM_DEP,Borel-Cantelli,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2019.tex,2019,probability,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2019.tex,2019,probability,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2019.tex,2019,probability,4,STATEMENT_RISK+THEOREM_DEP+SOURCE_ALIGN_RISK,"CLT, central limit, false, individual",Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_probability/probability_2019.tex,2019,probability,5,THEOREM_DEP,Borel-Cantelli,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2019.tex,2019,probability,6,THEOREM_DEP+SOURCE_ALIGN_RISK,"Borel-Cantelli, individual",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2019.tex,2019,probability,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2019.tex,2019,probability,8,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2020.tex,2020,probability,1,OK,,No action unless subject reviewer finds a mathematical gap.
